log_id,user_id,movie_id,device_id,watch_date,watch_duration,watch_time_slot,liked,rating_given,completed
15295,878,320,2767,2024-01-22,115,Night,Yes,2,False
15296,18329,654,2334,2023-10-04,112,Evening,No,1,True
15297,35126,1280,2436,2023-09-27,153,Morning,Yes,1,True
15298,24735,1007,1694,2025-04-15,138,Night,Yes,1,True
15299,23316,1605,2549,2024-04-23,5,Afternoon,Yes,2,False
15300,31810,1689,672,2024-03-29,175,Night,No,5,True
15301,33080,1107,2946,2024-12-19,124,Afternoon,Yes,3,True
15302,30071,1066,912,2025-01-08,6,Night,No,4,False
15303,25260,428,2862,2024-06-27,47,Afternoon,No,1,False
15304,22594,55,1910,2023-10-07,167,Night,Yes,2,True
15305,21928,906,2767,2024-10-26,121,Afternoon,No,1,False
15306,8650,320,2287,2024-08-20,13,Morning,Yes,3,False
15307,39800,1391,1580,2024-07-17,168,Morning,Yes,3,True
15308,38241,940,1384,2024-10-15,70,Night,No,3,False
15309,35977,888,1460,2024-10-24,55,Afternoon,No,5,False
15310,32424,534,782,2023-12-13,121,Afternoon,No,2,True
15311,12688,604,2855,2024-11-03,89,Night,Yes,3,False
15312,16736,1939,1578,2025-04-26,67,Afternoon,No,4,False
15313,35495,600,2115,2024-11-05,31,Night,Yes,2,False
15314,16038,1255,754,2025-01-04,143,Night,No,2,True
15315,8338,200,66,2025-04-20,84,Night,No,2,False
15316,6371,633,2523,2024-08-29,22,Morning,Yes,5,False
15317,10653,704,1060,2025-04-30,22,Evening,No,2,False
15318,15598,1417,347,2025-01-19,21,Afternoon,No,5,False
15319,6609,962,1556,2024-06-30,141,Evening,No,5,True
15320,39618,1524,2005,2023-07-21,35,Afternoon,No,1,False
15321,37672,1386,2149,2024-12-13,41,Morning,Yes,1,False
15322,32071,919,2436,2024-03-11,77,Night,Yes,4,False
15323,27675,674,2526,2024-07-23,41,Morning,No,3,False
15324,26511,1634,2566,2024-11-06,160,Evening,No,3,True
15325,35478,81,893,2024-08-22,83,Evening,Yes,5,False
15326,63,677,625,2023-11-08,49,Night,Yes,1,False
15327,5366,1884,2243,2025-06-17,107,Evening,No,1,False
15328,13824,1719,2288,2025-01-24,126,Afternoon,No,4,True
15329,17418,193,2729,2023-10-07,111,Evening,No,1,False
15330,32241,1889,2218,2025-04-12,148,Evening,Yes,5,True
15331,25881,109,1356,2025-06-11,156,Afternoon,Yes,5,True
15332,2911,50,2025,2025-03-05,155,Night,Yes,4,True
15333,3126,363,2993,2025-03-19,27,Evening,Yes,2,False
15334,38478,294,401,2024-08-04,105,Morning,No,1,False
15335,25975,547,713,2024-06-17,178,Morning,No,3,True
15336,23016,749,477,2024-07-18,170,Morning,No,2,True
15337,7335,1605,2275,2023-12-18,8,Night,Yes,4,False
15338,38571,799,2870,2024-11-23,5,Afternoon,No,2,False
15339,32421,360,352,2024-03-18,133,Night,No,4,True
15340,13727,141,1500,2024-08-20,121,Night,Yes,2,True
15341,26907,146,2667,2025-06-05,39,Night,Yes,3,False
15342,33546,586,115,2024-08-13,170,Night,No,4,True
15343,38950,943,1812,2025-01-17,169,Afternoon,Yes,1,True
15344,30567,489,896,2025-06-03,13,Morning,Yes,3,False
15345,15664,537,928,2023-08-21,133,Afternoon,No,2,True
15346,28886,751,2350,2023-08-08,40,Evening,No,5,False
15347,28016,1572,1184,2025-05-07,140,Morning,Yes,3,True
15348,27907,395,2150,2023-12-07,142,Afternoon,No,5,True
15349,21905,1193,757,2025-03-02,113,Morning,No,3,True
15350,1263,510,1963,2024-12-12,27,Afternoon,Yes,4,False
15351,13739,1786,2105,2023-11-23,52,Morning,Yes,5,False
15352,30356,1042,1362,2024-01-22,107,Evening,No,3,True
15353,2019,341,2056,2023-07-27,27,Afternoon,Yes,3,False
15354,16545,1985,851,2024-07-10,137,Night,No,4,True
15355,39146,83,2659,2023-11-18,89,Night,No,3,True
15356,28187,179,620,2024-07-25,66,Night,Yes,3,False
15357,16442,258,1309,2024-10-23,125,Evening,Yes,2,True
15358,32022,1523,1514,2024-02-15,71,Evening,Yes,2,False
15359,17843,260,2531,2024-02-20,52,Afternoon,No,3,False
15360,17448,1573,1755,2025-03-22,180,Evening,Yes,1,True
15361,4917,409,144,2025-05-06,164,Morning,Yes,3,True
15362,38756,590,47,2024-10-13,138,Evening,Yes,3,True
15363,35757,1487,2279,2024-03-01,27,Evening,No,5,False
15364,27295,1073,75,2024-03-24,86,Afternoon,Yes,2,False
15365,9938,1854,1770,2024-04-11,72,Afternoon,Yes,4,False
15366,38,251,1791,2024-04-29,113,Evening,No,5,True
15367,5456,583,1015,2024-03-18,24,Evening,Yes,3,False
15368,1039,970,1213,2025-02-02,172,Night,Yes,3,True
15369,30614,397,926,2024-12-08,38,Evening,Yes,4,False
15370,33873,114,2499,2025-03-01,172,Morning,No,3,True
15371,21422,662,1945,2024-04-01,160,Morning,No,1,True
15372,12413,968,946,2024-04-05,13,Night,Yes,4,False
15373,23361,1848,893,2025-06-10,49,Afternoon,Yes,5,False
15374,24330,1307,1464,2023-07-12,157,Afternoon,Yes,1,True
15375,6053,468,2370,2023-08-15,130,Afternoon,No,1,False
15376,34615,1384,2899,2023-11-09,44,Night,Yes,3,False
15377,15389,134,1662,2024-10-19,161,Morning,Yes,5,True
15378,12535,641,2443,2025-06-14,102,Evening,No,5,True
15379,7277,960,2993,2025-01-06,21,Night,No,3,False
15380,22552,606,1636,2024-10-11,51,Afternoon,Yes,1,False
15381,3996,720,2194,2024-12-08,115,Afternoon,Yes,2,False
15382,34582,679,855,2023-09-24,70,Morning,Yes,4,False
15383,15192,7,1813,2024-12-01,79,Evening,Yes,3,True
15384,20760,714,1606,2024-09-14,85,Morning,Yes,3,False
15385,2970,1881,2260,2023-10-11,36,Morning,No,5,False
15386,14741,1844,2073,2024-09-04,122,Night,No,3,True
15387,19638,183,1965,2025-02-27,149,Evening,Yes,1,True
15388,35929,1606,816,2025-03-30,156,Afternoon,No,5,True
15389,29887,168,742,2023-12-01,53,Morning,Yes,4,False
15390,20182,1368,1471,2023-11-11,60,Evening,No,4,False
15391,28408,364,1483,2023-10-01,65,Evening,Yes,3,True
15392,21069,511,527,2025-03-25,39,Afternoon,Yes,4,False
15393,21606,1880,2743,2024-01-07,90,Evening,No,4,True
15394,7320,1792,439,2025-04-25,156,Afternoon,Yes,2,True
15395,9789,291,1952,2025-02-05,72,Morning,Yes,4,False
15396,27007,443,973,2024-10-08,136,Evening,No,2,True
15397,12945,1919,2124,2025-04-24,157,Evening,No,5,True
15398,2407,309,1822,2023-09-25,74,Night,No,1,False
15399,2376,1986,698,2024-12-22,91,Morning,No,4,False
15400,13667,79,285,2024-04-20,167,Morning,No,3,True
15401,24919,1213,1801,2025-06-07,26,Afternoon,Yes,2,False
15402,30096,441,2091,2023-12-29,11,Night,No,2,False
15403,31863,1183,1839,2025-03-27,132,Evening,No,1,True
15404,39673,1407,938,2024-03-01,130,Afternoon,Yes,3,True
15405,21505,1436,462,2023-10-12,94,Afternoon,Yes,1,False
15406,29172,1701,1703,2024-01-11,7,Afternoon,Yes,3,False
15407,3755,432,671,2025-05-11,118,Afternoon,No,1,True
15408,30708,300,1196,2025-03-19,157,Night,No,3,True
15409,30743,234,1785,2024-04-28,42,Night,Yes,1,False
15410,16692,249,949,2024-04-04,53,Evening,No,3,False
15411,29036,954,2956,2024-07-03,26,Morning,No,4,False
15412,26796,1658,2124,2023-12-30,134,Morning,Yes,3,True
15413,32040,48,630,2024-10-24,56,Afternoon,Yes,1,False
15414,12782,979,2505,2025-06-09,82,Evening,Yes,5,False
15415,20845,237,2226,2024-01-18,132,Evening,Yes,4,False
15416,39914,1865,768,2023-06-23,114,Morning,Yes,5,True
15417,29711,373,609,2023-11-05,106,Afternoon,Yes,5,False
15418,526,1328,582,2024-04-07,75,Afternoon,Yes,4,False
15419,1895,707,1770,2025-01-08,107,Morning,No,1,True
15420,10588,264,1263,2025-02-08,40,Morning,Yes,3,False
15421,10646,1185,1309,2023-08-19,6,Afternoon,Yes,2,False
15422,19867,496,2283,2023-08-20,112,Night,Yes,1,True
15423,5128,425,2597,2025-02-27,107,Evening,No,4,True
15424,33923,1062,1041,2024-10-10,67,Night,Yes,2,False
15425,6554,1697,2847,2023-09-23,56,Afternoon,Yes,2,False
15426,24813,1397,1726,2024-08-29,180,Afternoon,Yes,5,True
15427,31116,1439,2140,2023-06-29,103,Afternoon,No,5,False
15428,21003,1269,627,2025-06-09,46,Night,No,1,False
15429,25735,1133,2060,2025-03-02,22,Afternoon,Yes,1,False
15430,13089,125,1262,2023-10-02,156,Night,No,1,True
15431,29090,4,2872,2024-03-17,117,Night,Yes,3,True
15432,16120,304,127,2024-10-07,105,Night,Yes,5,False
15433,36727,49,1567,2024-09-06,16,Afternoon,Yes,3,False
15434,14506,1248,2809,2024-05-29,19,Evening,Yes,1,False
15435,18381,1916,1341,2023-10-11,146,Night,No,5,True
15436,5032,1074,60,2025-04-22,37,Night,No,2,False
15437,18087,1865,610,2025-02-01,73,Afternoon,No,1,False
15438,7680,915,1791,2025-05-22,68,Afternoon,No,1,False
15439,18241,662,1510,2023-11-18,22,Night,Yes,5,False
15440,1312,420,2782,2025-02-07,10,Morning,Yes,3,False
15441,32535,354,821,2024-04-21,135,Night,Yes,2,False
15442,38994,261,2284,2025-01-09,91,Morning,No,4,True
15443,18191,598,1182,2024-03-12,65,Afternoon,Yes,2,False
15444,28188,1213,1048,2023-08-15,98,Morning,No,2,False
15445,37606,1472,2595,2025-02-09,7,Afternoon,No,2,False
15446,19029,828,1994,2023-09-19,120,Morning,No,5,True
15447,3921,1970,357,2024-10-05,65,Night,Yes,2,True
15448,27888,1526,2298,2024-09-26,101,Night,Yes,5,False
15449,29243,771,65,2024-01-07,134,Night,No,5,True
15450,11832,296,2412,2023-12-24,172,Afternoon,No,5,True
15451,25826,1468,1377,2025-03-21,23,Afternoon,Yes,1,False
15452,16454,283,214,2025-03-29,114,Afternoon,No,4,True
15453,35851,917,2175,2025-03-12,180,Evening,No,1,True
15454,27476,1305,462,2023-06-22,168,Afternoon,Yes,1,True
15455,7933,1862,1906,2023-12-10,147,Night,No,3,True
15456,16791,16,222,2023-12-11,62,Evening,Yes,3,False
15457,17696,93,2700,2025-06-12,89,Afternoon,No,5,False
15458,25741,596,2891,2024-11-29,120,Evening,Yes,3,True
15459,31489,188,253,2025-04-04,20,Night,Yes,3,False
15460,15748,731,574,2025-04-11,119,Evening,Yes,2,False
15461,33790,1600,2908,2023-10-21,146,Afternoon,Yes,2,False
15462,31974,654,1850,2024-12-16,146,Evening,Yes,3,True
15463,26262,34,606,2024-09-21,170,Morning,No,2,True
15464,4063,1553,1293,2025-03-31,164,Night,Yes,4,True
15465,13739,703,2401,2023-09-10,5,Night,No,4,False
15466,25835,1610,1753,2025-01-20,138,Morning,Yes,5,True
15467,33494,1739,504,2023-06-30,41,Evening,Yes,5,False
15468,22404,197,2144,2024-03-19,80,Afternoon,No,2,False
15469,30080,1664,469,2025-03-31,173,Night,No,4,True
15470,23604,285,2574,2024-09-12,5,Afternoon,Yes,3,False
15471,6132,602,1261,2023-10-21,167,Morning,Yes,5,True
15472,31925,487,377,2023-07-21,19,Morning,No,4,False
15473,6556,1906,2544,2025-04-04,18,Evening,Yes,2,False
15474,9819,809,2204,2024-01-05,169,Night,Yes,2,True
15475,24070,174,587,2024-01-27,108,Morning,Yes,4,True
15476,23389,1485,753,2025-01-29,61,Night,Yes,3,False
15477,17711,1570,2385,2025-03-05,86,Afternoon,Yes,3,False
15478,2579,408,1385,2024-07-03,85,Afternoon,No,3,False
15479,6233,703,2985,2025-04-06,76,Morning,Yes,5,False
15480,33758,384,1641,2024-05-17,10,Evening,No,5,False
15481,30314,1748,1926,2024-02-13,33,Night,No,3,False
15482,31956,38,1979,2024-01-28,126,Morning,Yes,1,False
15483,22933,1108,2898,2025-05-18,166,Night,Yes,4,True
15484,31409,1588,1677,2023-07-23,169,Night,Yes,3,True
15485,16655,861,2231,2024-05-21,29,Morning,Yes,4,False
15486,35279,842,147,2025-03-31,166,Evening,No,4,True
15487,11367,1539,1634,2024-02-28,121,Afternoon,No,2,False
15488,8286,396,630,2025-01-22,81,Morning,Yes,3,False
15489,5647,371,2471,2025-04-26,13,Afternoon,No,4,False
15490,13272,1834,2535,2024-11-28,51,Night,Yes,2,False
15491,15000,1467,1761,2023-07-30,46,Evening,No,3,False
15492,24492,851,336,2024-04-30,42,Afternoon,Yes,5,False
15493,4651,1088,1689,2024-07-26,112,Morning,Yes,4,True
15494,38349,1147,2923,2023-11-03,163,Afternoon,No,3,True
15495,1471,159,1376,2025-01-05,48,Morning,No,3,False
15496,6186,1776,2826,2024-02-14,167,Evening,Yes,4,True
15497,23217,103,1305,2024-02-07,118,Night,Yes,1,False
15498,17392,588,1971,2023-10-28,43,Evening,Yes,1,False
15499,23420,1266,447,2025-01-26,41,Morning,No,5,False
15500,12272,1578,581,2024-01-15,109,Afternoon,Yes,4,False
15501,3633,1354,392,2025-02-13,132,Afternoon,Yes,3,True
15502,35473,1454,1458,2024-11-02,155,Evening,Yes,4,True
15503,4390,673,382,2024-09-05,139,Morning,Yes,1,False
15504,38533,335,255,2024-05-30,23,Afternoon,Yes,1,False
15505,33254,1756,209,2025-02-10,81,Evening,Yes,4,True
15506,14835,1627,1212,2025-03-04,169,Afternoon,No,4,True
15507,14389,1656,2778,2025-03-06,129,Night,No,5,True
15508,22366,30,1480,2024-06-16,132,Morning,No,1,True
15509,4122,273,1717,2023-10-05,104,Night,Yes,2,True
15510,32519,1163,235,2024-03-24,65,Evening,No,5,False
15511,23989,132,2671,2023-11-02,166,Evening,No,2,True
15512,12346,1520,229,2024-06-16,57,Morning,Yes,3,False
15513,20753,1404,2823,2025-05-21,155,Afternoon,Yes,4,True
15514,3516,1343,2543,2024-07-22,42,Afternoon,Yes,2,False
15515,5069,1399,2746,2024-10-12,36,Afternoon,Yes,1,False
15516,36983,1141,1002,2024-08-31,118,Evening,Yes,1,False
15517,39006,1376,1123,2024-08-26,50,Evening,Yes,5,False
15518,39265,821,1086,2025-01-27,166,Afternoon,No,2,True
15519,33900,750,1453,2023-11-05,72,Night,No,5,False
15520,11121,41,1095,2024-09-22,105,Night,No,1,True
15521,17275,1001,893,2023-12-19,53,Afternoon,Yes,4,False
15522,1566,1171,586,2024-11-13,78,Afternoon,No,3,True
15523,6103,1091,1545,2024-08-06,141,Night,No,2,True
15524,34656,816,2270,2025-05-15,16,Morning,No,5,False
15525,13944,815,203,2024-06-28,167,Morning,No,1,True
15526,14784,153,27,2025-04-27,92,Morning,Yes,2,True
15527,4829,1832,164,2025-03-28,70,Night,No,5,False
15528,4855,1434,1619,2024-08-23,88,Morning,Yes,2,False
15529,26211,138,410,2025-01-26,83,Night,No,4,True
15530,17535,819,1237,2024-11-02,155,Morning,Yes,1,True
15531,38615,1226,2917,2024-08-16,66,Afternoon,Yes,5,False
15532,33591,1563,688,2025-03-06,23,Night,No,2,False
15533,783,1540,1406,2025-05-20,70,Afternoon,Yes,1,False
15534,5265,718,2232,2025-05-02,43,Night,Yes,2,False
15535,37588,1520,1661,2023-11-09,127,Evening,Yes,3,True
15536,9355,313,1295,2025-01-04,130,Afternoon,No,5,False
15537,740,403,1373,2024-07-24,70,Morning,Yes,2,False
15538,9442,1278,1574,2025-04-25,87,Night,No,4,False
15539,31008,921,2835,2024-01-11,68,Afternoon,Yes,2,False
15540,18497,443,2858,2025-02-26,152,Night,Yes,4,True
15541,34260,607,1005,2023-10-05,72,Afternoon,No,1,True
15542,27584,812,1642,2023-10-03,159,Night,No,4,True
15543,37988,1810,2057,2023-08-21,47,Morning,Yes,4,False
15544,30406,1875,2696,2024-10-02,97,Evening,No,3,True
15545,19375,1093,316,2024-09-09,55,Morning,Yes,1,True
15546,13097,147,2636,2025-04-11,125,Afternoon,Yes,5,False
15547,31794,565,702,2025-05-06,168,Evening,No,5,True
15548,28323,1420,574,2023-12-18,50,Afternoon,Yes,1,False
15549,3556,505,333,2023-09-09,24,Morning,No,4,False
15550,5056,7,1259,2025-04-03,142,Night,Yes,4,True
15551,16445,350,1788,2024-10-11,81,Morning,No,4,False
15552,34728,718,1219,2024-04-07,87,Afternoon,No,2,True
15553,1752,17,1725,2025-04-14,119,Evening,No,2,False
15554,28069,796,2199,2024-08-26,99,Night,No,3,False
15555,17265,577,43,2023-12-03,37,Morning,No,4,False
15556,12903,1370,67,2025-02-28,104,Evening,No,2,False
15557,35809,562,1602,2024-03-24,38,Night,No,4,False
15558,7941,157,1308,2024-12-14,10,Afternoon,Yes,2,False
15559,3217,236,881,2025-04-08,152,Afternoon,Yes,1,True
15560,3066,1902,2724,2023-07-07,125,Evening,No,2,True
15561,32715,20,54,2024-03-11,82,Night,Yes,5,False
15562,9096,1774,48,2025-02-19,149,Afternoon,No,4,False
15563,5476,431,136,2023-11-14,142,Morning,Yes,3,True
15564,24896,449,93,2024-03-25,135,Evening,Yes,3,False
15565,15445,1428,2757,2025-04-23,54,Night,Yes,4,False
15566,26811,375,2222,2024-01-03,138,Night,Yes,3,False
15567,22167,1083,2822,2024-05-10,76,Night,Yes,5,False
15568,36077,1794,1012,2025-04-19,136,Night,Yes,4,True
15569,7557,1985,837,2025-05-18,161,Morning,Yes,3,True
15570,2876,1254,2751,2024-02-24,41,Night,No,3,False
15571,18382,971,221,2025-04-27,71,Night,Yes,2,False
15572,2993,1027,2640,2024-02-23,128,Afternoon,Yes,3,True
15573,9796,1695,2419,2024-03-09,180,Afternoon,Yes,3,True
15574,3389,1360,1148,2024-10-26,89,Evening,No,4,False
15575,25208,781,1969,2025-02-12,163,Morning,No,5,True
15576,4624,1039,730,2025-03-10,42,Morning,Yes,2,False
15577,29803,612,69,2024-02-29,49,Afternoon,No,3,False
15578,34680,1129,2203,2024-06-01,77,Afternoon,Yes,4,False
15579,7140,1896,257,2024-12-14,151,Afternoon,Yes,3,True
15580,1841,497,2546,2024-11-06,15,Afternoon,No,3,False
15581,15035,1310,720,2024-04-17,112,Morning,Yes,5,True
15582,8720,645,2061,2024-03-23,107,Morning,Yes,3,True
15583,38710,1368,1261,2024-08-13,81,Morning,No,3,False
15584,19628,107,744,2023-10-13,106,Afternoon,Yes,2,False
15585,19916,580,1676,2024-10-20,52,Afternoon,Yes,1,False
15586,25344,1835,2470,2024-08-21,166,Evening,Yes,4,True
15587,515,1937,375,2024-06-21,162,Night,No,5,True
15588,10615,1425,279,2024-02-04,120,Morning,Yes,5,False
15589,39197,598,1320,2024-03-30,149,Morning,Yes,4,True
15590,25574,418,32,2024-09-18,146,Evening,Yes,2,True
15591,39867,718,2942,2024-10-19,129,Afternoon,Yes,5,True
15592,16228,393,2062,2024-09-04,103,Night,No,3,False
15593,631,383,1361,2023-10-14,112,Morning,No,2,True
15594,31640,1366,1231,2023-10-17,140,Night,No,2,True
15595,35561,955,1743,2024-02-10,140,Afternoon,Yes,5,True
15596,7686,794,2213,2023-11-12,94,Afternoon,No,4,False
15597,13179,333,216,2024-05-24,130,Evening,Yes,2,False
15598,15045,1351,1055,2025-01-01,171,Night,No,5,True
15599,30870,1519,2468,2023-09-19,150,Morning,No,4,True
15600,15812,1047,2146,2024-01-18,93,Morning,No,1,True
15601,3180,1204,570,2024-07-28,66,Evening,Yes,3,False
15602,27472,801,2088,2025-03-27,163,Evening,No,5,True
15603,29606,450,1048,2024-01-25,54,Afternoon,Yes,5,False
15604,10499,1259,2250,2024-01-11,25,Evening,Yes,3,False
15605,35021,250,1960,2023-09-09,8,Night,No,1,False
15606,23178,1522,116,2023-06-22,97,Evening,No,5,False
15607,27289,1081,1938,2025-02-06,163,Afternoon,Yes,2,True
15608,5117,1814,1928,2025-06-17,116,Evening,No,4,True
15609,1214,1091,1715,2025-04-12,110,Evening,Yes,3,False
15610,20444,292,793,2023-07-02,27,Morning,No,5,False
15611,31580,425,2063,2024-11-14,101,Afternoon,Yes,4,True
15612,18125,6,2709,2024-12-02,107,Night,Yes,1,True
15613,34748,822,2829,2025-05-02,7,Evening,Yes,3,False
15614,26888,889,186,2023-07-24,5,Morning,No,3,False
15615,21540,1500,306,2023-09-11,27,Evening,Yes,3,False
15616,2850,940,2843,2024-03-03,110,Afternoon,Yes,3,False
15617,25982,1433,1371,2025-01-20,146,Morning,No,2,True
15618,36808,1597,1787,2023-12-12,53,Evening,Yes,5,False
15619,1719,1778,1339,2023-08-30,172,Night,Yes,1,True
15620,23671,846,659,2025-02-01,96,Night,No,2,True
15621,15769,1498,1930,2023-07-29,16,Afternoon,No,2,False
15622,37176,1768,2095,2025-04-21,103,Night,No,2,True
15623,2507,1018,311,2024-04-30,177,Night,Yes,2,True
15624,35761,968,2101,2023-07-29,23,Evening,No,5,False
15625,32032,40,2480,2024-06-02,151,Night,Yes,5,True
15626,21061,745,565,2024-05-27,104,Morning,Yes,2,False
15627,11466,961,2648,2023-06-22,84,Morning,No,2,False
15628,20539,1258,1970,2024-11-15,58,Night,Yes,4,False
15629,36850,270,250,2024-09-27,25,Afternoon,Yes,1,False
15630,16309,1019,835,2025-03-22,140,Evening,Yes,3,True
15631,16454,534,2952,2024-08-03,119,Morning,No,1,True
15632,6098,1886,2065,2025-05-21,155,Evening,Yes,3,True
15633,505,1686,2546,2023-10-06,95,Afternoon,Yes,1,True
15634,21892,92,445,2023-12-24,174,Morning,No,1,True
15635,10585,858,247,2025-06-03,176,Afternoon,No,4,True
15636,20666,37,1934,2023-07-27,94,Evening,Yes,2,False
15637,33896,92,1076,2025-04-19,45,Evening,Yes,1,False
15638,25605,1564,2430,2024-02-25,39,Afternoon,No,5,False
15639,25167,554,1995,2023-08-15,63,Morning,No,3,False
15640,38910,1171,2442,2024-08-16,127,Afternoon,Yes,4,True
15641,19916,33,1007,2024-10-24,178,Morning,No,4,True
15642,11088,1417,46,2024-09-26,102,Morning,No,1,False
15643,22169,318,264,2025-01-01,26,Morning,No,2,False
15644,18506,185,2534,2023-06-29,174,Morning,Yes,2,True
15645,39619,1315,451,2023-09-23,14,Night,No,5,False
15646,12551,144,746,2024-11-16,78,Afternoon,No,5,True
15647,15775,1146,2010,2024-05-25,166,Afternoon,Yes,1,True
15648,36966,1740,537,2025-06-13,125,Night,No,4,True
15649,4522,1342,1376,2024-09-13,74,Night,Yes,4,True
15650,12900,16,2165,2024-10-13,39,Night,Yes,3,False
15651,1598,561,1856,2023-12-06,131,Evening,Yes,2,True
15652,21005,699,1726,2023-08-25,139,Morning,Yes,5,True
15653,14286,1640,2567,2024-04-24,91,Afternoon,No,2,False
15654,28568,390,433,2024-11-24,159,Afternoon,Yes,5,True
15655,2361,920,265,2025-06-06,138,Morning,Yes,2,True
15656,18377,1347,751,2024-12-19,83,Afternoon,No,3,True
15657,23279,836,1793,2023-07-23,58,Evening,Yes,2,False
15658,1826,1065,1486,2024-04-04,11,Afternoon,Yes,5,False
15659,14973,333,754,2023-09-05,132,Afternoon,Yes,3,False
15660,35962,1278,432,2025-03-28,75,Morning,No,5,False
15661,12023,831,1468,2024-08-03,28,Morning,No,5,False
15662,37699,1057,1561,2023-06-22,32,Afternoon,No,5,False
15663,25881,1352,1670,2025-03-20,32,Morning,No,4,False
15664,20331,1276,2208,2023-12-11,146,Afternoon,Yes,4,True
15665,34863,1187,1348,2024-06-06,26,Evening,Yes,5,False
15666,5639,1325,499,2024-05-09,5,Night,Yes,3,False
15667,26049,482,2619,2024-02-18,114,Afternoon,No,2,True
15668,29212,1392,2298,2023-11-14,124,Night,Yes,4,False
15669,10341,282,2473,2023-09-25,8,Afternoon,Yes,2,False
15670,20437,1683,944,2023-12-27,119,Afternoon,Yes,5,False
15671,36053,1899,2770,2024-06-16,117,Night,Yes,2,True
15672,32748,1312,534,2023-11-05,141,Night,No,1,True
15673,15735,1419,2340,2024-12-01,148,Afternoon,Yes,2,True
15674,27852,843,2729,2024-06-06,21,Night,No,3,False
15675,31838,629,1157,2024-09-21,62,Afternoon,Yes,5,False
15676,27174,1626,1266,2024-10-08,49,Morning,Yes,3,False
15677,20971,1212,2980,2024-11-23,153,Evening,Yes,4,True
15678,34326,782,955,2024-03-30,74,Evening,No,1,False
15679,1601,88,2535,2024-08-31,121,Night,No,3,True
